smiles,canonical_smiles,inchi_key,pka,task,source,temperature,method,split,notes
S=CNCC1(=CC=CC=C1),S=CNCC1(=CC=CC=C1),QAADZYUXQLUXFX-UHFFFAOYSA-N,12.3,acidic,RES200_Opt1_acidic,20.0,potentiometric,train,
FC(F)(F)C1(=NNC(=C1)C),FC(F)(F)C1(=NNC(=C1)C),DLCHCAYDSKIFIN-UHFFFAOYSA-N,12.33,acidic,RES200_Opt1_acidic,25.0,,train,
IC2(=CC1(=C(CC(=O)CC1)C=C2)),IC2(=CC1(=C(CC(=O)CC1)C=C2)),RYNZUYFVTRGQRU-UHFFFAOYSA-N,12.36,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
O=C(OCC)C2(=C(N1(N=C(O)C(=C1C)CC))C=CC=C2),O=C(OCC)C2(=C(N1(N=C(O)C(=C1C)CC))C=CC=C2),ADEKFCQHEOMODS-UHFFFAOYSA-N,12.4,acidic,RES200_Opt1_acidic,,potentiometric,train,
O=C(N1(CCCCC1))C3(=C(N2(N=C(O)C=C2C))C=CC=C3),O=C(N1(CCCCC1))C3(=C(N2(N=C(O)C=C2C))C=CC=C3),HELBBOXAZXBHEO-UHFFFAOYSA-N,12.4,acidic,RES200_Opt1_acidic,,potentiometric,train,
O([N+]1(=C(N)C=CC=C1))C,O([N+]1(=C(N)C=CC=C1))C,UPTMUZOBCOHGST-UHFFFAOYSA-O,12.4,acidic,RES200_Opt1_acidic,,spectrophotometric,train,
O=C1(C=CCC(C1)(C)C),O=C1(C=CCC(C1)(C)C),QKWGJNVTNJJTKE-UHFFFAOYSA-N,12.4,acidic,RES200_Opt1_acidic,24.9,,train,
OC(O)C1(=CC=CC=C1),OC(O)C1(=CC=CC=C1),SNGARVZXPNQWEY-UHFFFAOYSA-N,12.43,acidic,RES200_Opt1_acidic,25.0,,train,
O=C(NN)C1(=CC=CC=C1),O=C(NN)C1(=CC=CC=C1),WARCRYXKINZHGQ-UHFFFAOYSA-N,12.45,acidic,RES200_Opt1_acidic,20.0,potentiometric,train,
O=C(NN)C1(=CC(N)=CC=C1),O=C(NN)C1(=CC(N)=CC=C1),JSIVTKBYJLGBPY-UHFFFAOYSA-N,12.45,acidic,RES200_Opt1_acidic,25.0,potentiometric,train,
[Br]C1(=CC=C(C(=S)N)C=C1),[Br]C1(=CC=C(C(=S)N)C=C1),AIPANIYQEBQYGC-UHFFFAOYSA-N,12.46,acidic,RES200_Opt1_acidic,20.0,potentiometric,train,
O=C([O-])C3(=C(N1(N=C(O)C=C1C2(=CC=CC=C2)))C=CC=C3),O=C([O-])C3(=C(N1(N=C(O)C=C1C2(=CC=CC=C2)))C=CC=C3),DVDAQXXWGTVYQZ-UHFFFAOYSA-N,12.5,acidic,RES200_Opt1_acidic,,potentiometric,train,
ClC2(=CC1(=C(CC(=O)CC1)C=C2)),ClC2(=CC1(=C(CC(=O)CC1)C=C2)),IYTDWOSDWGFCTL-UHFFFAOYSA-N,12.51,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
N=3(C=1(C(=CC2(=CC=CC=C2(C=1)))NC=3)),N=3(C=1(C(=CC2(=CC=CC=C2(C=1)))NC=3)),USYCQABRSUEURP-UHFFFAOYSA-N,12.52,acidic,RES200_Opt1_acidic,20.0,spectrophotometric,train,
P(=O)(NC1(CCCCC1))(CCCCCCC)CCCCCCC,P(=O)(NC1(CCCCC1))(CCCCCCC)CCCCCCC,DFAIGXVEDCMKPB-UHFFFAOYSA-N,12.53,acidic,RES200_Opt1_acidic,25.0,conductometric,train,
N=3(C2(=C(C=1(C(=CC=CC=1)C=C2))NC=3)),N=3(C2(=C(C=1(C(=CC=CC=1)C=C2))NC=3)),HCCNHYWZYYIOFM-UHFFFAOYSA-N,12.54,acidic,RES200_Opt1_acidic,20.0,spectrophotometric,train,
O=[N+]([O-])C3(=CC1(=C(NC2(=C1CCN=C2C))C=C3)),O=[N+]([O-])C3(=CC1(=C(NC2(=C1CCN=C2C))C=C3)),MVOPEQANCBUNRG-UHFFFAOYSA-N,12.55,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
O=C([O-])C=2(C1(=NC=CC=C1C(N)=CC=2)),O=C([O-])C=2(C1(=NC=CC=C1C(N)=CC=2)),HPYOTWIJFUEKRW-UHFFFAOYSA-N,12.58,acidic,RES200_Opt1_acidic,25.0,potentiometric,train,
N1(=C(NC=C1C2(=CC=CC=C2))C3(=CC=CC=C3)),N1(=C(NC=C1C2(=CC=CC=C2))C3(=CC=CC=C3)),FHHCKYIBYRNHOZ-UHFFFAOYSA-N,12.6,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
N=2(C1(=C(C=CC=C1)NC=2)),N=2(C1(=C(C=CC=C1)NC=2)),HYZJCKYKOHLVJF-UHFFFAOYSA-N,12.63,acidic,RES200_Opt1_acidic,21.0,mean from 4,train,
S=C(N=NC2(=CC=1(C(=CC=CC=1)C=C2)))NNC4(=CC=3(C(=CC=CC=3)C=C4)),S=C(N=NC2(=CC=1(C(=CC=CC=1)C=C2)))NNC4(=CC=3(C(=CC=CC=3)C=C4)),FLGUZMFZUIMISX-UHFFFAOYSA-N,12.68,acidic,RES200_Opt1_acidic,,,train,
[Br]C=1(C=NNC=1),[Br]C=1(C=NNC=1),WVGCPEDBFHEHEZ-UHFFFAOYSA-N,12.69,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
O=C(OCC)C(C(=O)C)CC,O=C(OCC)C(C(=O)C)CC,GFUYBIONJGSAIN-UHFFFAOYSA-N,12.74,acidic,RES200_Opt1_acidic,25.0,,train,
N1(=C(NC=2(C1=CC3(=CC=CC=C3(C=2))))N),N1(=C(NC=2(C1=CC3(=CC=CC=C3(C=2))))N),PKAMQIFKTSHCLX-UHFFFAOYSA-N,12.8,acidic,RES200_Opt1_acidic,20.0,spectrophotometric,train,
O(O)C(C)(C)C,O(O)C(C)(C)C,CIHOLLKRGTVIJN-UHFFFAOYSA-N,12.8,acidic,RES200_Opt1_acidic,20.0,spectrophotometric,train,
S=CNCC(C)C,S=CNCC(C)C,AKNYWGZHAGFHFL-UHFFFAOYSA-N,12.8,acidic,RES200_Opt1_acidic,20.0,potentiometric,train,
O(O)C(CC(C)C)CC,O(O)C(CC(C)C)CC,LRVXOVHOPRMLHP-UHFFFAOYSA-N,12.8,acidic,RES200_Opt1_acidic,20.0,spectrophotometric,train,
O=C(NN)C1(=C(N)C=CC=C1),O=C(NN)C1(=C(N)C=CC=C1),GRWMSCBKWMQPON-UHFFFAOYSA-N,12.8,acidic,RES200_Opt1_acidic,25.0,potentiometric,train,
N=2(C1(=C(C=CC=C1)NC=2CN)),N=2(C1(=C(C=CC=C1)NC=2CN)),UCOSRTUSVXHIMK-UHFFFAOYSA-N,12.8,acidic,RES200_Opt1_acidic,26.9,spectrophotometric,train,
P(=O)(CCCCCCC)(CCCCCCC)CCCCCCC,P(=O)(CCCCCCC)(CCCCCCC)CCCCCCC,KNFWHHCXXKWASF-UHFFFAOYSA-N,12.81,acidic,RES200_Opt1_acidic,25.0,conductometric,train,
OCO,OCO,CKFGINPQOCXMAZ-UHFFFAOYSA-N,12.83,acidic,RES200_Opt1_acidic,19.0,mean from 2,train,
OC(C1(=NC=CC=C1))C2(=CC=CC=C2),OC(C1(=NC=CC=C1))C2(=CC=CC=C2),UYESUYBXKHPUDU-UHFFFAOYSA-N,12.85,acidic,RES200_Opt1_acidic,22.4,potentiometric,train,
N=3(C=1(C(=CC2(=CC=CC=C2(C=1)))NC=3CC)),N=3(C=1(C(=CC2(=CC=CC=C2(C=1)))NC=3CC)),BAWAHZPNWYHRPE-UHFFFAOYSA-N,12.9,acidic,RES200_Opt1_acidic,20.0,spectrophotometric,train,
OC2(=NN(C1(=CC=CC=C1))C(=C2)C3(=CC=CC=C3)),OC2(=NN(C1(=CC=CC=C1))C(=C2)C3(=CC=CC=C3)),UDVCBWHKPVRDRP-UHFFFAOYSA-N,12.9,acidic,RES200_Opt1_acidic,,potentiometric,train,
O(C1(=C(N=CC=C1)C(O)O))C,O(C1(=C(N=CC=C1)C(O)O))C,CDQGNCOYZJTPSJ-UHFFFAOYSA-N,12.95,acidic,RES200_Opt1_acidic,20.0,spectrophotometric,train,
S(C1(=NC=2(C=C3(CCCCC3(=CC=2(N1))))))C,S(C1(=NC=2(C=C3(CCCCC3(=CC=2(N1))))))C,XCYSMGNFMKMIDE-UHFFFAOYSA-N,13.0,acidic,RES200_Opt1_acidic,20.0,spectrophotometric,train,
S=C(NCC1(=CC=CC=C1))C,S=C(NCC1(=CC=CC=C1))C,DAENMPDSCKPTEP-UHFFFAOYSA-N,13.0,acidic,RES200_Opt1_acidic,20.0,potentiometric,train,
O=C(NCO)C1(=CC=CC=C1),O=C(NCO)C1(=CC=CC=C1),UOUBPDZUBVJZOQ-UHFFFAOYSA-N,13.05,acidic,RES200_Opt1_acidic,25.0,kinetics,train,
[Br]C=1(C=2(C(C=[N+](C=1)CCO)=CC=CC=2)),[Br]C=1(C=2(C(C=[N+](C=1)CCO)=CC=CC=2)),STVMIWNRKWQEIM-UHFFFAOYSA-N,13.08,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
O=C([O-])CCC1(=NC=2(C=CC=CC=2(N1))),O=C([O-])CCC1(=NC=2(C=CC=CC=2(N1))),BJABXUAFRFFWAW-UHFFFAOYSA-N,13.1,acidic,RES200_Opt1_acidic,24.9,spectrophotometric,train,
O=C(OCC)CC1(=NC=2(C=CC=CC=2(N1))),O=C(OCC)CC1(=NC=2(C=CC=CC=2(N1))),YFRDOWNFCUFEML-UHFFFAOYSA-N,13.1,acidic,RES200_Opt1_acidic,24.9,spectrophotometric,train,
OC(C1(=NC=CC=C1))(C2(=NC=CC=C2))C3(=CC=NC=C3),OC(C1(=NC=CC=C1))(C2(=NC=CC=C2))C3(=CC=NC=C3),NMAYTFQFBHFEFS-UHFFFAOYSA-N,13.13,acidic,RES200_Opt1_acidic,20.0,,train,
[Br-].O=C(N)C1(=C[N+](=CC=C1)CCC#N),[Br-].O=C(N)C1(=C[N+](=CC=C1)CCC#N),RGLLIDLXQWQQJL-UHFFFAOYSA-O,13.16,acidic,RES200_Opt1_acidic,25.0,,train,
ClC(Cl)CO,ClC(Cl)CO,IDJOCJAIQSKSOP-UHFFFAOYSA-N,13.18,acidic,RES200_Opt1_acidic,25.0,,train,
OCC#C,OCC#C,TVDSBUOJIPERQY-UHFFFAOYSA-N,13.28,acidic,RES200_Opt1_acidic,25.0,,train,
O=C([O-])CCC(=O)C=C=CC1(=CC=CC=C1),O=C([O-])CCC(=O)C=C=CC1(=CC=CC=C1),RETCFBXXDKKHQF-UHFFFAOYSA-N,13.3,acidic,RES200_Opt1_acidic,25.0,,train,
[Br-].O=C(N)C1(=CC=[N+](CCC#N)C=C1),[Br-].O=C(N)C1(=CC=[N+](CCC#N)C=C1),XTMTVVRPVPPXBR-UHFFFAOYSA-O,13.3,acidic,RES200_Opt1_acidic,25.0,,train,
S(C1(=CC=CC=C1))C2(NC(=O)C2),S(C1(=CC=CC=C1))C2(NC(=O)C2),IQVDSMUMVVBIQZ-UHFFFAOYSA-N,13.33,acidic,RES200_Opt1_acidic,25.0,,train,
S(C1(=CC=C(C)C=C1))C2(NC(=O)C2),S(C1(=CC=C(C)C=C1))C2(NC(=O)C2),GGDQYNXJUXSTHM-UHFFFAOYSA-N,13.45,acidic,RES200_Opt1_acidic,25.0,,train,
O=[N+]([O-])C1(=C(N)C=CC=C1),O=[N+]([O-])C1(=C(N)C=CC=C1),DPJCXCZTLWNFOH-UHFFFAOYSA-N,13.45,acidic,RES200_Opt1_acidic,25.0,,train,
N=2(C(C1(=CC=CC=C1))=CNC=2),N=2(C(C1(=CC=CC=C1))=CNC=2),XHLKOHSAWQPOFO-UHFFFAOYSA-N,13.48,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
OCC(=[N+]([O-])[O-])CO,OCC(=[N+]([O-])[O-])CO,IWLZBJZCTWYIAA-UHFFFAOYSA-N,13.5,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
[O-]C1(=[N+](C(N)=CC=N1)C),[O-]C1(=[N+](C(N)=CC=N1)C),UPHQQDZIRIHPHU-UHFFFAOYSA-O,13.5,acidic,RES200_Opt1_acidic,,spectrophotometric,train,
N=1(NC=C(C=1)C2(=CC=CC=C2)),N=1(NC=C(C=1)C2(=CC=CC=C2)),GPGKNEKFDGOXPO-UHFFFAOYSA-N,13.64,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
P(=O)(C1(CCCCC1))(C2(CCCCC2))C3(CCCCC3),P(=O)(C1(CCCCC1))(C2(CCCCC2))C3(CCCCC3),LEFPWWWXFFNJAA-UHFFFAOYSA-N,13.74,acidic,RES200_Opt1_acidic,25.0,conductometric,train,
O=C1(N(N=C(C1=CC3(=C(O)N(C2(=CC=CC=C2))N=C3C))C)C4(=CC=CC=C4)),O=C1(N(N=C(C1=CC3(=C(O)N(C2(=CC=CC=C2))N=C3C))C)C4(=CC=CC=C4)),PHCPNSHHXUOXSD-UHFFFAOYSA-N,13.8,acidic,RES200_Opt1_acidic,,potentiometric,train,
O=C([O-])C(CC1(=CC=CC=C1))CC(=O)C=C=CC,O=C([O-])C(CC1(=CC=CC=C1))CC(=O)C=C=CC,QMBQWHLEHYWPFL-UHFFFAOYSA-N,13.9,acidic,RES200_Opt1_acidic,25.0,,train,
O=[N+]([O-])C1(=CC=C(NC(=O)N)C=C1),O=[N+]([O-])C1(=CC=C(NC(=O)N)C=C1),LXXTVGKSGJADFU-UHFFFAOYSA-N,14.0,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
OCCO,OCCO,LYCAIKOWRPUZTN-UHFFFAOYSA-N,14.04,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
N=1(NC=CC=1),N=1(NC=CC=1),WTKZEGDFNFYCGP-UHFFFAOYSA-N,14.18,acidic,RES200_Opt1_acidic,25.0,mean from 2,train,
S(C(O)C)CCOC,S(C(O)C)CCOC,APJFTFLKPOGWAG-UHFFFAOYSA-N,14.21,acidic,RES200_Opt1_acidic,25.0,,train,
N=1(NC=2(C=C(N)C=CC=2(C=1))),N=1(NC=2(C=C(N)C=CC=2(C=1))),KEJFADGISRFLFO-UHFFFAOYSA-N,14.3,acidic,RES200_Opt1_acidic,24.9,spectrophotometric,train,
ClCCO,ClCCO,SZIFAVKTNFCBPC-UHFFFAOYSA-N,14.37,acidic,RES200_Opt1_acidic,22.0,mean from 3,train,
N1(=CNC=C1),N1(=CNC=C1),RAXXELZNTBOGNW-UHFFFAOYSA-N,14.47,acidic,RES200_Opt1_acidic,25.0,mean from 2,train,
N2(=C(C=1(NC=3(C=CC=CC=3(C=1C=C2))))C),N2(=C(C=1(NC=3(C=CC=CC=3(C=1C=C2))))C),PSFDQSOCUJVVGF-UHFFFAOYSA-N,14.5,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
O(C3(=CC1(=C(NC2(=C1C=CN=C2C))C=C3)))C,O(C3(=CC1(=C(NC2(=C1C=CN=C2C))C=C3)))C,XYYVPBBISSKKQB-UHFFFAOYSA-N,14.56,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
ClC(Cl)(Cl)C(O)NC(=O)C(C)(C)C,ClC(Cl)(Cl)C(O)NC(=O)C(C)(C)C,UQHHXDSDEGGFFW-UHFFFAOYSA-N,14.65,acidic,RES200_Opt1_acidic,20.0,potentiometric,train,
N=1(C=3(C(N=C2(C=1C=C(N(C)C)C=C2))=CC(C)=C(C=3)N)),N=1(C=3(C(N=C2(C=1C=C(N(C)C)C=C2))=CC(C)=C(C=3)N)),GLVRJEJEXGVOMJ-UHFFFAOYSA-N,14.68,acidic,RES200_Opt1_acidic,23.0,spectrophotometric,train,
O(CCO)C,O(CCO)C,XNWFRZJHXBZDAG-UHFFFAOYSA-N,14.88,acidic,RES200_Opt1_acidic,25.0,,train,
N2(=C(C=1(NC=3(C=CC=CC=3(C=1CC2))))C),N2(=C(C=1(NC=3(C=CC=CC=3(C=1CC2))))C),CWOYLIJQLSNRRN-UHFFFAOYSA-N,14.9,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
N=1(NC(C)=CC=1C),N=1(NC(C)=CC=1C),SDXAWLJRERMRKF-UHFFFAOYSA-N,15.0,acidic,RES200_Opt1_acidic,24.8,spectrophotometric,train,
O(C2(=CC=1(NC=3(C(=NCCC=3(C=1C=C2))C))))C,O(C2(=CC=1(NC=3(C(=NCCC=3(C=1C=C2))C))))C,RERZNCLIYCABFS-UHFFFAOYSA-N,15.34,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
[Br]C,[Br]C,GZUXJHMPEANEGY-UHFFFAOYSA-N,15.4,acidic,RES200_Opt1_acidic,25.0,mean from 2,train,
OC,OC,OKKJLVBELUTLKV-UHFFFAOYSA-N,15.52,acidic,RES200_Opt1_acidic,24.0,mean from 4,train,
OCCCC,OCCCC,LRHPLDYGYMQRHN-UHFFFAOYSA-N,15.58,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
O(C2(=CC=1(NC=3(C(NCCC=3(C=1C=C2))C))))C,O(C2(=CC=1(NC=3(C(NCCC=3(C=1C=C2))C))))C,ZXLDQJLIBNPEFJ-UHFFFAOYSA-N,15.6,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
OCC1(=NC=2(C=CC=CC=2(N1C))),OCC1(=NC=2(C=CC=CC=2(N1C))),SQRSIOZFPSFABI-UHFFFAOYSA-N,15.84,acidic,RES200_Opt1_acidic,298.0,,train,
N2(C(C=1(NC=3(C=CC(=CC=3(C=1CC2))N)))C),N2(C(C=1(NC=3(C=CC(=CC=3(C=1CC2))N)))C),UACXFGBJZDSYEY-UHFFFAOYSA-N,16.0,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,train,
OC(C)C,OC(C)C,KFZMGEQAYNKOFK-UHFFFAOYSA-N,16.14,acidic,RES200_Opt1_acidic,25.0,mean from 3,train,
N1(C=CC=C1),N1(C=CC=C1),KAESVJOAVNADME-UHFFFAOYSA-N,16.5,acidic,RES200_Opt1_acidic,24.9,,train,
O=CC,O=CC,IMROMDMJAWUWLK-UHFFFAOYSA-N,16.76,acidic,RES200_Opt1_acidic,25.0,mean from 2,train,
OC(C)(C)C,OC(C)(C)C,DKGAVHZHDRPRBM-UHFFFAOYSA-N,17.03,acidic,RES200_Opt1_acidic,25.0,potentiometric,train,
[Br]C1(=CC=C(C(=O)C)C=C1),[Br]C1(=CC=C(C(=O)C)C=C1),SACCYBXBDAONQE-UHFFFAOYSA-N,18.04,acidic,RES200_Opt1_acidic,25.0,,train,
N1(=C(N)C=CN=C1),N1(=C(N)C=CN=C1),OYRRZWATULMEPF-UHFFFAOYSA-N,18.4,acidic,RES200_Opt1_acidic,24.9,spectrophotometric,train,
N1(=C(N=CC=C1)N),N1(=C(N=CC=C1)N),LJXQPZWIHJMPQQ-UHFFFAOYSA-N,20.5,acidic,RES200_Opt1_acidic,24.9,spectrophotometric,train,
S(=O)(=O)(O)C1(=CC(=CC=C1)C),S(=O)(=O)(O)C1(=CC(=CC=C1)C),JDQDSEVNMTYMOC-UHFFFAOYSA-N,-6.56,acidic,RES200_Opt1_acidic,36.0,spectrophotometric,test,
OC2(=[NH+]C=1(C(=CC=CC=1)N=C2)),OC2(=[NH+]C=1(C(=CC=CC=1)N=C2)),FFRYUAVNPBUEIC-UHFFFAOYSA-N,-1.37,acidic,RES200_Opt1_acidic,20.0,mean from 2,test,
[Br]C1(=C(O)[NH+]=C([O-])[N+](=C1)C2(OC(CO)C(C2O)O)),[Br]C1(=C(O)[NH+]=C([O-])[N+](=C1)C2(OC(CO)C(C2O)O)),AGFIRQJZCNVMCW-UHFFFAOYSA-O,-0.9,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,test,
O=C(O)C1(=CC=[N+](O)C=C1),O=C(O)C1(=CC=[N+](O)C=C1),GPTZSIJTAZUTNS-UHFFFAOYSA-O,-0.48,acidic,RES200_Opt1_acidic,24.0,spectrophotometric,test,
OC1(=[NH+]C=CN=C1),OC1(=[NH+]C=CN=C1),HUTNOYOBQPAKIA-UHFFFAOYSA-N,-0.1,acidic,RES200_Opt1_acidic,20.0,spectrophotometric,test,
OC2(=[NH+]C=1(C(=CC=CC=1)C=C2)),OC2(=[NH+]C=1(C(=CC=CC=1)C=C2)),LISFMEBWQUVKPJ-UHFFFAOYSA-N,0.31,acidic,RES200_Opt1_acidic,20.0,spectrophotometric,test,
S=C(O)NCC(C)C,S=C(O)NCC(C)C,OFUMQOMGJIQOSD-UHFFFAOYSA-N,0.38,acidic,RES200_Opt1_acidic,25.0,,test,
S=C(O)NCCC,S=C(O)NCCC,FUQQDLUELDZSJX-UHFFFAOYSA-N,0.52,acidic,RES200_Opt1_acidic,25.0,,test,
SC#N,SC#N,ZMZDMBWJUHKJPS-UHFFFAOYSA-N,0.85,acidic,RES200_Opt1_acidic,25.0,potentiometric,test,
OC(=C(C#N)C#N)C,OC(=C(C#N)C#N)C,YLXFTABIIHHHOV-UHFFFAOYSA-N,1.0,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,test,
O[N+]1(=CC(=CC=C1)C),O[N+]1(=CC(=CC=C1)C),RFYUVLUNRJOEOW-UHFFFAOYSA-N,1.08,acidic,RES200_Opt1_acidic,25.0,spectrophotometric,test,
O(C1(=[N+](O)C=CC=C1))CC,O(C1(=[N+](O)C=CC=C1))CC,OFCYQXXHGVEBNU-UHFFFAOYSA-N,1.18,acidic,RES200_Opt1_acidic,,spectrophotometric,test,
O(C1(=[N+](O)C=CC=C1))C,O(C1(=[N+](O)C=CC=C1))C,VACFQONYCKFHLS-UHFFFAOYSA-N,1.23,acidic,RES200_Opt1_acidic,,spectrophotometric,test,
O=C(O)C(=O)C1(=C(C=C(C)C=C1C)C),O=C(O)C(=O)C1(=C(C=C(C)C=C1C)C),IRSQOXNQMAUSTG-UHFFFAOYSA-N,1.34,acidic,RES200_Opt1_acidic,25.0,,test,
[Br]C1(=C(C([N+](=O)[O-])=CC=C1)C(=O)O),[Br]C1(=C(C([N+](=O)[O-])=CC=C1)C(=O)O),KWNBOCMNFKJJCK-UHFFFAOYSA-N,1.37,acidic,RES200_Opt1_acidic,25.0,conductometric,test,
SC(=O)C1(=CC=C(C#N)C=C1),SC(=O)C1(=CC=C(C#N)C=C1),IWUUKYDVURAVIM-UHFFFAOYSA-N,1.42,acidic,RES200_Opt1_acidic,22.0,spectrophotometric,test,
S(=O)(O)C1(=C(C=CC=C1)C),S(=O)(O)C1(=C(C=CC=C1)C),VLUWLNIMIAFOSY-UHFFFAOYSA-N,1.47,acidic,RES200_Opt1_acidic,,,test,
O=C1(N(N(C)C(=C1CC=3(C(O)=[N+](C2(=CC=CC=C2))N(C=3C)C))C)C4(=CC=CC=C4)),O=C1(N(N(C)C(=C1CC=3(C(O)=[N+](C2(=CC=CC=C2))N(C=3C)C))C)C4(=CC=CC=C4)),QATHNKNPUVVKHK-UHFFFAOYSA-O,1.51,acidic,RES200_Opt1_acidic,25.0,conductometric,test,
O=C([N+]1(=CC(C#N)=CC=C1))C,O=C([N+]1(=CC(C#N)=CC=C1))C,WPVNZGOPZRMWNT-UHFFFAOYSA-O,1.62,acidic,RES200_Opt1_acidic,25.0,,test,
O=[N+]([O-])C1(C(=O)OCC1=O),O=[N+]([O-])C1(C(=O)OCC1=O),NSYVQEMEKIJTDD-UHFFFAOYSA-N,1.68,acidic,RES200_Opt1_acidic,25.0,potentiometric,test,
OC1(=[NH+]C(=NC(=C1)N)C),OC1(=[NH+]C(=NC(=C1)N)C),MVHONLHZERWNRF-UHFFFAOYSA-N,1.7,acidic,RES200_Opt1_acidic,,,test,
OC1(=C[N+](=NC=C1)C),OC1(=C[N+](=NC=C1)C),LYRQZIKBKCAHTC-UHFFFAOYSA-O,1.74,acidic,RES200_Opt1_acidic,20.0,potentiometric,test,
S=C(S)OCC,S=C(S)OCC,ZOOODBUHSVUZEM-UHFFFAOYSA-N,1.79,acidic,RES200_Opt1_acidic,22.0,mean from 2,test,
S(=O)(O)C1(=CC=C([N+](=O)[O-])C=C1),S(=O)(O)C1(=CC=C([N+](=O)[O-])C=C1),STEQAYAHDVOFEC-UHFFFAOYSA-N,1.86,acidic,RES200_Opt1_acidic,25.0,potentiometric,test,
ClC#CC(=O)O,ClC#CC(=O)O,FAHNQEQHVOLRSI-UHFFFAOYSA-N,1.89,acidic,RES200_Opt1_acidic,25.0,conductometric,test,
S(C1(=[NH+]C2(=CC3(=CC=CC=C3(C=C2(N1))))))CC(=O)O,S(C1(=[NH+]C2(=CC3(=CC=CC=C3(C=C2(N1))))))CC(=O)O,ADBFAKCZFCDXRM-UHFFFAOYSA-N,1.9,acidic,RES200_Opt1_acidic,20.0,spectrophotometric,test,
OC1(=NC=[N+](C)C=C1),OC1(=NC=[N+](C)C=C1),NWLPRJINWFMRHH-UHFFFAOYSA-O,1.91,acidic,RES200_Opt1_acidic,20.0,mean from 2,test,
O=C(O)C#CC#CC,O=C(O)C#CC#CC,AABRUXCBRONHEK-UHFFFAOYSA-N,1.94,acidic,RES200_Opt1_acidic,25.0,potentiometric,test,
ClC1(=C(C(=O)O)C=CC(=C1)[N+](=O)[O-]),ClC1(=C(C(=O)O)C=CC(=C1)[N+](=O)[O-]),QAYNSPOKTRVZRC-UHFFFAOYSA-N,1.96,acidic,RES200_Opt1_acidic,25.0,mean from 2,test,
O(C1(=CC=[N+](O)C=C1))CC2(=CC=CC=C2),O(C1(=CC=[N+](O)C=C1))CC2(=CC=CC=C2),QVYAZHJPRUXUAG-UHFFFAOYSA-N,1.99,acidic,RES200_Opt1_acidic,,potentiometric,test,
IC#CC(=O)O,IC#CC(=O)O,ZLUDXJKMZXJQRT-UHFFFAOYSA-N,2.0,acidic,RES200_Opt1_acidic,25.0,conductometric,test,
O=C(O)C[N+]1(CCCCC1)(C),O=C(O)C[N+]1(CCCCC1)(C),ZXTXERISHBVKSE-UHFFFAOYSA-O,2.01,acidic,RES200_Opt1_acidic,25.0,,test,
O[N+]2(=C(C1(=CC=CC=C1))C(C)(C)NC2(C)C),O[N+]2(=C(C1(=CC=CC=C1))C(C)(C)NC2(C)C),COFBJJROGGJNPP-UHFFFAOYSA-N,2.06,acidic,RES200_Opt1_acidic,25.0,,test,
S(C#CC(=O)O)C1(=CC=CC=C1),S(C#CC(=O)O)C1(=CC=CC=C1),BCJDTEWFSMGJAG-UHFFFAOYSA-N,2.11,acidic,RES200_Opt1_acidic,25.0,conductometric,test,
ClC1(C(=O)OCC1=O),ClC1(C(=O)OCC1=O),DJDBJUAMEUPPGQ-UHFFFAOYSA-N,2.13,acidic,RES200_Opt1_acidic,25.0,potentiometric,test,
O=C1(C(O)=C(C(=O)C2(=C1C=CC=C2))C(=O)C3(=CC=CC=C3)),O=C1(C(O)=C(C(=O)C2(=C1C=CC=C2))C(=O)C3(=CC=CC=C3)),ZEKRZJZDFMFYOZ-UHFFFAOYSA-N,2.17,acidic,RES200_Opt1_acidic,,spectrophotometric,test,
[Si](C#CC(=O)O)(C)(C)C,[Si](C#CC(=O)O)(C)(C)C,IPEATTYBFBRNEB-UHFFFAOYSA-N,2.21,acidic,RES200_Opt1_acidic,25.0,conductometric,test,
S(=O)(O)CCCCC1(=CC=CC=C1),S(=O)(O)CCCCC1(=CC=CC=C1),ATBCTGZDUWKLPD-UHFFFAOYSA-N,2.23,acidic,RES200_Opt1_acidic,20.0,potentiometric,test,
