pKa,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_barbitur,fr_benzene,fr_bicyclic,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Dataset
8.98,0.533317586,181.191,170.103,181.0738932,70,0.278388879,-0.507138868,0.507138868,0.278388879,16.62851632,10.03937664,2.18372036,-2.056021859,2.322075092,-1.961051913,5.561240726,-0.385634108,3.528354265,371.6128305,10.1712084,7.788274041,7.788274041,5.947264863,3.889712236,3.889712236,3.089686352,3.089686352,2.073040894,2.073040894,1.446058443,1.446058443,-1.58,593.979272,9.507565674,3.047005395,1.469672898,75.97343894,5.106527395,5.749511833,0,0,5.687386275,0,10.11431827,0,0,0,0,32.40103016,5.563451492,10.48676254,10.02983844,5.687386275,0,0,0,20.7712116,0,32.87103981,5.749511833,0,5.687386275,5.749511833,0,10.02983844,0,30.88552987,16.69035448,6.066367068,0,0,63.37,4.923311049,15.22084566,11.43689811,16.69035448,0,0,26.83757867,0,0,0,0,0,10.13213341,20.05657785,1.587037037,0.011388889,1.611574074,0,4.934622071,0,0.333333333,13,1,4,0,0,0,1,0,1,3,1,4,1,0,0,0,1,2.22566,48.9722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.98,0.3914548,179.175,170.103,179.0582431,68,0.312918432,-0.468663511,0.468663511,0.312918432,16.52332977,10.13032168,2.105681423,-1.974889241,2.007936343,-2.089500807,6.051619092,-0.139006608,2.645689447,307.8956698,9.681798276,7.188466325,7.188466325,6.236382105,3.738142223,3.738142223,2.417786043,2.417786043,1.516077812,1.516077812,0.833026192,0.833026192,-1.71,953.3981929,9.378573959,4.348929277,2.664908286,75.54740899,4.736862954,6.420821623,5.783244946,0,0,5.969305288,14.57305289,0,0,0,0,12.13273414,17.95713863,7.109797541,14.32593732,11.75255023,0,4.983978521,0,6.420821623,7.109797541,30.08987277,0,0,0,0,0,23.8463263,9.531400138,0,16.7788103,24.52642128,0,0,56.26,5.969305288,9.589074368,12.20406657,5.563451492,0,13.30664111,18.32957771,0,9.720841475,0,4.362170493,0,25.77114229,0,0.423981481,-0.811293462,3.252763605,2.752369851,0,1.248865741,0.222222222,13,0,4,0,0,0,0,1,1,4,0,4,3,0,0,0,1,0.8274,45.2005,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.98,0.217802703,258.386,230.162,258.2176036,106,0.265324743,-0.410707854,0.410707854,0.265324743,16.43354346,10.09348326,1.964389727,-2.060848749,2.054920425,-3.051796107,6.254678278,-0.858052033,3.096612623,230.2762462,13.63998191,11.74398678,11.74398678,8.66390246,6.908104951,6.908104951,4.967577479,4.967577479,2.827773624,2.827773624,1.797106321,1.797106321,-1.1,7336.932414,16.9,12.35936767,12.96711409,110.2333691,15.42395136,6.21460058,0,0,5.907179729,0,4.794537184,0,0,0,30.83899922,19.26246487,6.544756406,20.64010037,14.90169994,12.12178031,0,5.316788604,5.155712727,44.94575136,27.18485678,0,0,10.21669833,0,0,0,44.51389011,4.794537184,0,44.94575136,5.155712727,0,0,66.13,0,4.794537184,5.907179729,6.544756406,19.05624383,43.54877425,0,0,24.5678453,5.207253025,0,0,12.40787623,13.44377022,0,-0.329920889,0,9.507174305,1.923893574,4.380539892,0.846153846,18,3,5,0,0,0,0,0,0,3,3,5,11,0,0,0,0,0.4378,73.2849,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
8.99,0.636683481,173.009,167.969,171.9523769,42,0.116201727,-0.507924957,0.507924957,0.116201727,79.91873093,10.34404229,1.843236651,-1.87883672,2.146541725,-1.613462214,9.103000907,0.474729043,3.077660438,168.3883389,5.983127663,4.134579145,5.720575684,3.7876937,2.233956239,3.026954509,1.479871104,2.395546632,0.808200719,1.301452358,0.476126338,0.863280941,-0.5,64.0524865,5.633333333,2.17867036,1.234072022,56.09318448,5.106527395,5.749511833,0,0,0,0,0,0,0,0,21.99631097,18.19910121,4.472719516,0,5.106527395,15.9299439,0,0,0,0,0,28.73818779,5.749511833,0,0,5.749511833,15.9299439,5.106527395,0,0,0,28.73818779,0,0,20.23,0,0,0,5.749511833,4.472719516,0,18.19910121,6.066367068,15.9299439,5.106527395,0.900462963,3.202083333,0,8.783055556,0,0.291087963,6.906643519,0,0,0,0,8,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,1,2.1547,35.8068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.99,0.617776348,139.154,130.082,139.0633285,54,0.292109557,-0.503017268,0.503017268,0.292109557,16.26631192,10.42100369,1.954380346,-1.985077367,1.958630851,-2.163420501,5.140690029,0.457895559,3.28389994,277.1797503,7.560477932,5.74183307,5.74183307,4.753218858,3.138212979,3.138212979,1.98459621,1.98459621,1.340773046,1.340773046,0.773205468,0.773205468,-1.25,196.8960867,6.864285714,2.557605251,1.025782821,58.54666267,9.673627043,0,5.749511833,0,5.559266895,0,4.794537184,0,0,0,0,19.05647134,12.74159998,0,5.106527395,0,0,4.567099648,0,13.46849361,0,28.68338179,5.749511833,5.559266895,0,5.749511833,0,9.673627043,6.544756406,0,6.9237372,23.12411489,0,0,42.23,0,4.794537184,11.30877873,6.544756406,0,10.63346672,12.26321064,6.9237372,0,5.106527395,1.439814815,0,10.91273148,8.89787037,-0.328703704,-0.190416667,3.022546296,1.640925926,2.438564815,0,0.285714286,10,1,3,0,0,0,0,1,1,3,1,3,1,0,0,0,1,0.5738,38.0408,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.99,0.752963014,198.221,188.141,198.0680796,74,0.192657011,-0.507941829,0.507941829,0.192657011,16.25478109,10.0347356,2.074746067,-2.004600697,2.143485315,-1.99529423,6.086155075,0.103366141,2.37224318,474.9044432,10.67336211,8.051614309,8.051614309,7.270856948,4.659781751,4.659781751,3.245477897,3.245477897,2.144320748,2.144320748,1.403344965,1.403344965,-2.09,3584.430979,9.464452703,3.964406732,2.045973094,87.80919529,5.106527395,5.749511833,5.783244946,0,0,0,4.794537184,0,0,0,42.46456948,12.13273414,11.12690298,0,9.901064579,5.783244946,0,0,0,0,0,65.7242066,5.749511833,0,0,5.749511833,0,10.88977234,0,0,15.92144017,54.59730362,0,0,37.3,0,9.901064579,11.53275678,11.12690298,0,6.066367068,30.33183534,18.19910121,0,0,0,0,11.88740741,9.256629504,1.128981481,0.030815854,15.36283242,0,0,0,0,15,1,2,0,0,0,2,0,2,2,1,2,2,0,0,0,2,2.6232,57.9813,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.792770957,214.224,204.144,214.0742276,80,0.212732609,-0.292798029,0.292798029,0.212732609,16.14120589,10.08766681,2.13236329,-1.943305595,2.082119539,-2.005580782,6.082887317,0.100677893,2.313817769,528.9616058,11.5436056,8.727811792,8.727811792,7.68154055,4.843495758,4.843495758,3.418195678,3.418195678,2.225772146,2.225772146,1.35580511,1.35580511,-2.23,6827.490223,10.29330269,4.100821161,1.905070829,92.30362984,0,11.38785599,5.783244946,5.783244946,0,0,14.68775618,0,5.098681808,0,30.33183534,6.066367068,12.48718869,0,9.589074368,11.56648989,0,10.19736362,0,6.9237372,0,53.34950989,0,0,0,0,0,21.76385351,0,0,33.46411905,36.39820241,0,0,62.82,0,9.589074368,17.26041789,11.25737949,0,12.99010427,24.26546827,6.066367068,10.19736362,0,0,0,22.923693,6.353860308,1.166465892,-0.329665113,10.29805994,0,1.420919312,0,0.083333333,16,1,4,0,0,0,1,1,2,3,1,4,3,0,0,0,2,1.8433,58.4667,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.01,0.618286686,215.208,206.136,215.0582431,80,0.268965575,-0.507966245,0.507966245,0.268965575,16.62822418,10.05617751,2.042416132,-2.006664703,2.233465142,-1.864729897,5.648268352,-0.384430621,2.343960089,502.7920116,11.5436056,8.329725925,8.329725925,7.664703798,4.705096377,4.705096377,3.350857834,3.350857834,2.278761267,2.278761267,1.42947657,1.42947657,-2.36,5153.110264,10.16778524,4.020070308,2.004472925,91.9357068,5.106527395,5.749511833,0,0,5.687386275,0,10.11431827,0,0,0,12.13273414,35.39237126,12.13273414,4.923311049,10.02983844,5.687386275,0,0,0,0,0,58.64525482,16.87641482,0,5.687386275,5.749511833,0,10.02983844,0,10.11431827,0,48.53093655,0,11.12690298,63.37,4.923311049,10.11431827,11.43689811,0,11.12690298,12.13273414,36.39820241,0,0,5.106527395,0,0,10.03593002,19.59704911,1.861876207,0.199686739,12.97212459,0,0,0,0,16,1,4,0,0,0,2,0,2,3,1,4,2,0,0,0,2,2.9674,60.1972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.01,0.513189145,227.219,218.147,227.0582431,84,0.269253931,-0.50795543,0.50795543,0.269253931,16.62823562,10.05603209,2.205680443,-2.002349258,2.38901705,-1.889867737,5.779734046,-0.384462989,2.154791868,634.5568559,11.99119935,8.882132168,8.882132168,8.147867046,5.245536492,5.245536492,4.116786479,4.116786479,3.059544439,3.059544439,2.297019836,2.297019836,-2.36,11795.4038,9.837011372,3.314915608,1.454939519,97.29481776,5.106527395,5.749511833,0,0,5.687386275,0,10.11431827,0,0,0,6.066367068,46.8737288,12.13273414,4.923311049,10.02983844,5.687386275,0,0,0,6.420821623,0,57.63942366,16.87641482,0,5.687386275,5.749511833,0,10.02983844,6.420821623,10.11431827,11.12690298,36.39820241,0,11.12690298,63.37,0,15.22084566,16.36020916,6.420821623,22.25380597,6.066367068,24.26546827,6.066367068,0,0,0,0,10.30520508,20.10334693,4.13830924,0.227829481,10.08567964,0.63962963,0,0,0.076923077,17,1,4,1,0,1,2,0,2,3,1,4,1,0,0,0,3,2.8716,63.0032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.01,0.213140983,272.413,242.173,272.2332536,112,0.265324743,-0.410707854,0.410707854,0.265324743,16.43354436,10.08054558,1.96507064,-2.061035763,2.071834778,-3.051796103,6.254680302,-0.858052042,3.086904782,242.8455758,14.34708869,12.45109356,12.45109356,9.16390246,7.408104951,7.408104951,5.32113087,5.32113087,3.077773624,3.077773624,1.973883016,1.973883016,-1.1,12093.4271,17.9,13.33444337,14.84106246,116.5983112,15.42395136,6.21460058,0,0,5.907179729,0,4.794537184,0,0,0,37.25982084,19.26246487,6.544756406,20.64010037,14.90169994,12.12178031,0,5.316788604,5.155712727,51.36657298,27.18485678,0,0,10.21669833,0,0,0,44.51389011,4.794537184,0,51.36657298,5.155712727,0,0,66.13,0,4.794537184,5.907179729,6.544756406,19.05624383,49.96959587,0,0,24.5678453,5.207253025,0,0,12.43980275,13.46970674,0,-0.328220069,0,10.91505105,1.937803959,4.399188901,0.857142857,19,3,5,0,0,0,0,0,0,3,3,5,12,0,0,0,0,0.8279,77.9019,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0
9.02,0.6625946,220.009,214.969,219.9385128,42,0.116131654,-0.507927598,0.507927598,0.116131654,126.9127043,10.34493082,1.842399973,-1.879534603,2.111351924,-1.653959931,14.1119157,0.47467648,3.077660438,168.3883389,5.983127663,4.134579145,6.292077436,3.7876937,2.233956239,3.312705385,1.479871104,2.725503323,0.808200719,1.479191823,0.476126338,1.002789148,-0.25,64.0524865,5.879032258,2.347633136,1.364727153,61.48747499,5.106527395,5.749511833,0,0,0,0,0,0,0,0,6.066367068,40.78997183,3.570182271,0,5.106527395,22.59087063,0,0,0,0,0,27.83565054,5.749511833,0,0,5.749511833,22.59087063,5.106527395,0,3.570182271,0,24.26546827,0,0,20.23,0,0,0,5.749511833,3.570182271,0,12.13273414,12.13273414,22.59087063,5.106527395,1.057962963,2.145433333,0,8.808255556,0,0.330462963,7.111218519,0,0,0,0,8,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,1,1.9968,40.8238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.02,0.664551355,190.202,180.122,190.0742276,72,0.32165961,-0.325644516,0.325644516,0.32165961,16.18640235,10.06867117,2.284932721,-2.055071846,2.04972371,-2.304854128,6.037229058,-0.119653236,2.053204809,361.6445647,9.966255326,7.487704977,7.487704977,6.754020195,4.408083843,4.408083843,3.205021045,3.205021045,2.141196884,2.141196884,1.452412232,1.452412232,-1.84,2271.468927,8.744806127,3.493171612,1.735981702,81.30810899,5.316788604,6.041840829,0,0,5.907179729,6.031114512,10.11132579,4.794537184,0,0,30.33183534,5.563451492,6.420821623,0,9.589074368,11.93829424,0,10.63357721,0,12.46266245,0,35.89528683,0,10.63357721,4.794537184,0,0,17.98013507,11.21535881,0,5.563451492,30.33183534,0,0,58.2,12.07295534,9.589074368,5.907179729,6.420821623,5.563451492,0,0,30.33183534,10.63357721,0,0,0,22.00565555,4.750646967,1.036898148,-0.25106198,8.751102057,0.540092593,0,0,0.2,14,2,4,0,1,1,1,0,1,2,2,4,2,0,1,1,2,0.4371,50.6084,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.03,0.575575097,154.213,140.101,154.1106131,62,0.234290289,-0.368311721,0.368311721,0.234290289,16.14829264,9.830014186,2.356255243,-2.432869485,2.307501934,-2.537250561,5.796333263,-0.126725698,2.081369547,172.9308716,7.844934983,6.623046599,6.623046599,5.270856948,4.305121998,4.305121998,3.633213401,3.633213401,2.974913611,2.974913611,2.261218436,2.261218436,-0.57,478.2638277,7.099295166,2.48251405,1.133561215,66.54342999,5.733667477,0,0,5.907179729,0,0,9.694446915,0,0,0,0,38.26988373,0,6.041840829,4.794537184,5.907179729,0,4.899909731,11.65157352,25.3043057,13.08951281,0,0,5.733667477,0,0,0,29.9384431,4.794537184,5.917906046,19.26246487,0,0,0,46.33,0,4.794537184,11.94902056,0,25.42824048,12.84164325,0,0,4.899909731,5.733667477,0,0,13.14930556,0,5.273101852,0.645277778,0.05787037,3.544537037,2.163240741,0,0.875,11,2,3,0,3,3,0,0,0,2,1,3,1,0,3,3,3,-0.044,41.8964,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.04,0.816637347,248.307,236.211,248.0619486,88,0.261388889,-0.398726779,0.398726779,0.261388889,32.23327091,10.28219378,2.122037211,-2.073463722,2.161466528,-2.121379927,7.923283312,0.600986013,2.269002357,592.1625722,12.30311862,8.998247563,9.814744144,8.077316828,5.012307566,6.495470814,3.540559858,5.222962099,2.216405487,3.613604454,1.364884857,2.444559796,-2.01,7644.813943,11.47466815,4.466404723,2.760897679,100.1390261,5.733667477,0,0,0,10.02329115,0,4.722094864,8.417796984,0,0,18.19910121,36.39820241,11.37477255,4.895483476,8.417796984,21.3980637,0,0,0,4.895483476,10.45576234,54.59730362,0,10.45576234,11.37477255,0,0,8.417796984,10.02329115,0,0,59.49278709,0,0,72.19,10.02329115,8.417796984,4.895483476,11.37477255,0,0,54.59730362,0,4.722094864,5.733667477,26.36671485,0,0.233171296,0,6.603686008,0,14.73009375,0,0,-3.516999244,0,17,3,4,0,0,0,2,0,2,3,2,5,3,0,0,0,2,2.0696,68.1049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.05,0.27055606,319.489,286.225,319.2511293,130,0.250173574,-0.280927091,0.280927091,0.250173574,16.51067278,10.0515818,2.113156017,-2.140845805,2.146964527,-2.259642917,5.902984642,-0.123284553,1.953162225,405.3625174,16.75286609,14.6747082,14.6747082,11.25321886,9.322681515,9.322681515,6.326625007,6.326625007,4.231194651,4.231194651,2.759529078,2.759529078,-1.35,142356.326,19.69618938,13.12234097,9.394798224,141.2102207,0,0,0,0,5.907179729,0,10.00179021,0,5.063217725,0,89.33105463,18.55355576,6.420821623,5.687386275,10.00179021,11.594566,0,0,0,83.97359667,5.063217725,30.33183534,0,5.063217725,5.687386275,0,0,11.11443275,4.794537184,0,83.97359667,30.33183534,0,0,40.54,0,10.00179021,5.907179729,12.1082079,17.90486097,57.78739461,12.13273414,18.19910121,6.9237372,0,0,0,11.87974015,10.60828938,0.542197223,-0.215625788,8.96292015,14.30520977,2.25060244,0,0.65,23,1,3,0,0,0,1,0,1,2,1,3,13,0,0,0,1,6.1099,96.7925,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
9.05,0.534765058,165.148,158.092,165.0425931,62,0.234540233,-0.507944243,0.507944243,0.234540233,16.62616801,10.19000721,1.906963666,-1.913059128,2.111588381,-1.814366352,5.496762165,-0.400490778,2.826395263,319.833941,8.974691495,6.175025387,6.175025387,5.68154055,3.290329732,3.290329732,2.196078522,2.196078522,1.258912359,1.258912359,0.775390463,0.775390463,-1.84,482.4075746,8.258425197,3.521794514,2.415485445,68.91889379,5.106527395,5.749511833,0,6.19995489,0,0,10.11431827,0,0,0,12.13273414,17.69618563,6.076020107,4.923311049,10.02983844,6.076020107,0,0,0,0,0,46.14319292,5.749511833,0,0,5.749511833,0,10.02983844,0,10.11431827,5.563451492,30.46542316,0,6.076020107,63.37,4.923311049,10.11431827,5.749511833,5.563451492,6.19995489,18.20875424,12.13273414,0,0,5.106527395,0,0,9.36226096,18.88835034,0.603425926,0.097683296,6.234297997,2.147314815,0,0,0,12,1,4,0,0,0,1,0,1,3,1,4,2,0,0,0,1,1.6396,44.1352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.05,0.678101674,166.176,156.096,166.0629942,64,0.337746606,-0.507939637,0.507939637,0.337746606,16.5321775,10.19499569,2.046949164,-2.002790642,2.108971991,-2.032129279,5.89255557,0.052566603,2.807501378,280.8570663,8.974691495,6.780218034,6.780218034,5.736382105,3.699004209,3.699004209,2.270798528,2.270798528,1.357288461,1.357288461,0.847310828,0.847310828,-1.51,526.2147544,8.585328885,3.758873355,1.98503647,70.59553054,9.843390349,5.749511833,0,0,0,5.969305288,0,4.794537184,0,0,6.066367068,25.12283841,0,12.17033346,14.63792753,5.969305288,0,0,0,6.9237372,6.606881965,29.82891977,5.749511833,0,0,5.749511833,0,17.68271465,4.736862954,0,17.28172588,24.26546827,0,0,46.53,5.969305288,4.794537184,5.749511833,12.17033346,0,12.13273414,19.05647134,0,0,9.843390349,4.73287037,0,11.06356481,9.02239229,0.372083333,-0.338932351,6.069463341,0,2.078558201,0,0.222222222,12,1,3,0,0,0,1,0,1,3,1,3,2,0,0,0,1,1.5689,44.0633,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.05,0.614956184,301.342,282.19,301.1314081,116,0.165341429,-0.504246642,0.504246642,0.165341429,16.51705819,9.524332813,2.655980459,-2.573144685,2.637139326,-2.653395938,5.619719489,-0.082316978,1.87105111,702.1445077,15.22325016,12.30746866,12.30746866,10.55338457,7.831733631,7.831733631,7.024171694,7.024171694,6.204968002,6.204968002,5.302571149,5.302571149,-1.56,199920.1652,12.93215822,3.849272,1.197385173,127.9889189,20.05644514,12.20793278,11.49902367,0,0,0,4.899909731,0,0,0,18.21840728,31.64306857,22.93818884,6.103966388,20.05644514,0,0,4.899909731,5.917906046,36.18955208,13.59242839,35.41167733,11.49902367,4.736862954,0,11.49902367,0,52.06169391,5.414990469,5.917906046,23.65169099,24.28477435,0,0,73.16,12.20793278,15.31958218,29.22821557,5.749511833,24.09248101,0,18.20875424,13.12369209,4.899909731,4.736862954,6.024315949,0,2.201859883,31.55984237,1.418425926,0.639403817,3.36783494,2.992745654,0.840459184,2.03844561,0.529411765,22,3,5,2,2,4,1,0,1,5,3,5,0,0,1,1,5,0.689,78.8324,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
