"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"13824","N=2(C1(=C(C=CC=C1)N(C=2C)C))","CC1=NC2C=CC=CC=2N1C","InChI=1S/C9H10N2/c1-7-10-8-5-3-4-6-9(8)11(7)2/h3-6H,1-2H3","PJQIBTFOXWGAEN-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",6.55
"17380","N(NCC)(C)C","CCNN(C)C","InChI=1S/C4H12N2/c1-4-5-6(2)3/h5H,4H2,1-3H3","TWWCBLSUGOSDIY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.58
"15053","ClC2(=CC=C(NC1(=NC(N)=CC(=N1)C))C=C2)","CC1C=C(N)N=C(NC2C=CC(Cl)=CC=2)N=1","InChI=1S/C11H11ClN4/c1-7-6-10(13)16-11(14-7)15-9-4-2-8(12)3-5-9/h2-6H,1H3,(H3,13,14,15,16)","VDSDDDOYBFMUNA-UHFFFAOYSA-N","?","25","spectrophotometric","a/apparent","?","basic",6.6
"13096","S1(CN(C)C(C1)C(=O)[O-])","CN1CSCC1=C(O)O","InChI=1S/C5H9NO2S/c1-6-3-9-2-4(6)5(7)8/h7-8H,2-3H2,1H3","VRAKCJWPVLDUSG-UHFFFAOYSA-N","?","24","potentiometric","a2/apparent","?","basic",6.6
"11962","N2(=C1(NCCNC1=CN=C2))","C1CNC2=CN=CN=C2N1","InChI=1S/C6H8N4/c1-2-9-6-5(8-1)3-7-4-10-6/h3-4,8H,1-2H2,(H,7,9,10)","IDAICLIJTRXNER-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",6.63
"17521","N(NC)(C)C","CNN(C)C","InChI=1S/C3H10N2/c1-4-5(2)3/h4H,1-3H3","NIIPNAJXERMYOG-UHFFFAOYSA-N","?","29","mean from 3","a1/apparent","?","basic",6.64
"12026","N2(=CC1(=C(CCCC1)C=C2))","C1CCCC2C=CN=CC=21","InChI=1S/C9H11N/c1-2-4-9-7-10-6-5-8(9)3-1/h5-7H,1-4H2","HTMGQIXFZMZZKD-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",6.65
"12886","N1(N(CCCCC1)C)(C)","CN1CCCCCN1C","InChI=1S/C7H16N2/c1-8-6-4-3-5-7-9(8)2/h3-7H2,1-2H3","HETZZQBBTGYZHG-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.66
"17209","N2(=NC=1(C(=CC=CC=1)C=3(C2=CC=C(C=3)N)))","NC1C=C2C3=CC=CC=C3N=NC2=CC=1","InChI=1S/C12H9N3/c13-8-5-6-12-10(7-8)9-3-1-2-4-11(9)14-15-12/h1-7H,13H2","GOSUGWDGAOERRQ-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",6.68
"15163","S1(C(=NCC)N(CC)N=C1C2(=CC=CC=C2))","CCN1N=C(SC1=NCC)C1C=CC=CC=1","InChI=1S/C12H15N3S/c1-3-13-12-15(4-2)14-11(16-12)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3","XPVRYEMRPOJNIW-UHFFFAOYSA-N","?",,"spectrophotometric","b/apparent","?","basic",6.7
"15804","FC1(=C(F)C=CC=C1C(C3(=CC=2(N(C(N)=NC=2C=C3)C(C)C)))=CC(=O)N)","CC(C)N1C2C=C(C=CC=2N=C1N)C(=CC(N)=O)C1=CC=CC(F)=C1F","InChI=1S/C19H18F2N4O/c1-10(2)25-16-8-11(6-7-15(16)24-19(25)23)13(9-17(22)26)12-4-3-5-14(20)18(12)21/h3-10H,1-2H3,(H2,22,26)(H2,23,24)","AKKDIOKNTHHIJE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.7
"14298","N#CCC(N)C1(=CC=CC=C1)","NC(CC#N)C1C=CC=CC=1","InChI=1S/C9H10N2/c10-7-6-9(11)8-4-2-1-3-5-8/h1-5,9H,6,11H2","YHBWEFKGUHZLOA-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",6.7
"16447","O=[N+]([O-])C=2(C=1(C(=NC=CC=1NCCCC[NH+](C)C)C=CC=2))","CN(C)CCCCNC1C=CN=C2C=CC=C(C=12)[N+]([O-])=O","InChI=1S/C15H20N4O2/c1-18(2)11-4-3-9-16-13-8-10-17-12-6-5-7-14(15(12)13)19(20)21/h5-8,10H,3-4,9,11H2,1-2H3,(H,16,17)","OSWHQYWCZGPVLJ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.71
"16680","N=2(C1(=C4(C(=CC=C1C=C3(C=2C=C(N)C=C3))C=CC=C4)))","NC1=CC2=NC3=C4C=CC=CC4=CC=C3C=C2C=C1","InChI=1S/C17H12N2/c18-14-8-7-12-9-13-6-5-11-3-1-2-4-15(11)17(13)19-16(12)10-14/h1-10H,18H2","UKBHGLPFJLCZIL-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",6.72
"16158","OC1(=C(C(=CC(=C1)O)C)C(=N)C2(=CC=CC=C2))","CC1=CC(O)=CC(O)=C1C(=N)C1C=CC=CC=1","InChI=1S/C14H13NO2/c1-9-7-11(16)8-12(17)13(9)14(15)10-5-3-2-4-6-10/h2-8,15-17H,1H3","CDNZKBYJWGGIRW-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",6.75
"12031","N2(C(C1(=CC=C(C)C=C1))C2)","CC1=CC=C(C=C1)C1CN1","InChI=1S/C9H11N/c1-7-2-4-8(5-3-7)9-6-10-9/h2-5,9-10H,6H2,1H3","WUBWIOKIYUIHOZ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.76
"17076","ClC1(=CC(=C(O)C=C1)CN2(CCOCC2))","OC1C=CC(Cl)=CC=1CN1CCOCC1","InChI=1S/C11H14ClNO2/c12-10-1-2-11(14)9(7-10)8-13-3-5-15-6-4-13/h1-2,7,14H,3-6,8H2","OWHKKIREZBPVEK-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","N-H","basic",6.78
"15117","N=C(C1(=C(C=C(C)C=C1)C))C2(=CC=CC=C2)","CC1C=C(C)C=CC=1C(=N)C1C=CC=CC=1","InChI=1S/C15H15N/c1-11-8-9-14(12(2)10-11)15(16)13-6-4-3-5-7-13/h3-10,16H,1-2H3","DRZBKQOLJGOKPI-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",6.79
"14349","O(C1(=CC=CC=C1))CCNN","NNCCOC1C=CC=CC=1","InChI=1S/C8H12N2O/c9-10-6-7-11-8-4-2-1-3-5-8/h1-5,10H,6-7,9H2","JVQBFZMPFQQOMQ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.8
"12465","N=C(C1(=CC=CC=C1))C2(=CC=CC=C2)","N=C(C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C13H11N/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10,14H","SXZIXHOMFPUIRK-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",6.82
"10313","N1(=C(N)C(N)=CC=C1)","NC1=NC=CC=C1N","InChI=1S/C5H7N3/c6-4-2-1-3-8-5(4)7/h1-3H,6H2,(H2,7,8)","ZZYXNRREDYWPLN-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",6.84
"13165","N1(=C(N)C=C(C)N=C1C)","CC1N=C(N)C=C(C)N=1","InChI=1S/C6H9N3/c1-4-3-6(7)9-5(2)8-4/h3H,1-2H3,(H2,7,8,9)","BJJDXAFKCKSLTE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.85
"10379","N(N(C)C)(CC)CC","CN(C)N(CC)CC","InChI=1S/C6H16N2/c1-5-8(6-2)7(3)4/h5-6H2,1-4H3","SGIKAVNBVLFQSG-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.88
"16505","N25(C4(C=1(N(C=3(C=CC=CC=3(C=1CC2)))CCC4(CCC5)CC)))","CCC12CCN3C4C1N(CCC=4C1C=CC=CC3=1)CCC2","InChI=1S/C19H24N2/c1-2-19-9-5-11-20-12-8-15-14-6-3-4-7-16(14)21(13-10-19)17(15)18(19)20/h3-4,6-7,18H,2,5,8-13H2,1H3","VYXFLLCQSGSEMS-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",6.9
"15379","O=[N+]([O-])C=2(C1(=NC=CC(=C1C=CC=2)NCCC[NH+](C)C))","CN(C)CCCNC1C=CN=C2C(=CC=CC=12)[N+]([O-])=O","InChI=1S/C14H18N4O2/c1-17(2)10-4-8-15-12-7-9-16-14-11(12)5-3-6-13(14)18(19)20/h3,5-7,9H,4,8,10H2,1-2H3,(H,15,16)","CNVYMNPNBCYLNY-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.91
"15810","OC(C1(=CC=C(N(C)C)C=C1))(C2(=CC=C(N(C)C)C=C2))C3(=CC=CC=C3)","CN(C)C1C=CC(=CC=1)C(O)(C1C=CC=CC=1)C1C=CC(=CC=1)N(C)C","InChI=1S/C23H26N2O/c1-24(2)21-14-10-19(11-15-21)23(26,18-8-6-5-7-9-18)20-12-16-22(17-13-20)25(3)4/h5-17,26H,1-4H3","LXHOGENDFZKPSF-UHFFFAOYSA-N","?","24","mean from 2","a/apparent","?","basic",6.93
"13231","O=C(NOCCC(N)C(=O)OC)N","COC(O)C(=N)CCONC(N)=O","InChI=1S/C6H13N3O4/c1-12-5(10)4(7)2-3-13-9-6(8)11/h5,7,10H,2-3H2,1H3,(H3,8,9,11)","CBIHEBWTHPZASV-UHFFFAOYSA-N","?","30","potentiometric","b1/apparent","?","basic",6.95
"16406","O=C(C(C1(=CC=CC=C1))(C2(=CC=CC=C2))CCN3(CCOCC3))CC","CC=C(O)C(CCN1CCOCC1)(C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C22H27NO2/c1-2-21(24)22(19-9-5-3-6-10-19,20-11-7-4-8-12-20)13-14-23-15-17-25-18-16-23/h2-12,24H,13-18H2,1H3","QXOCDEXNLNACQN-UHFFFAOYSA-N","?","20","mean from 2","a/apparent","?","basic",6.98
"13650","O=C(OC)C(N)CC1(=CC=CC=C1)","COC(O)C(=N)CC1C=CC=CC=1","InChI=1S/C10H13NO2/c1-13-10(12)9(11)7-8-5-3-2-4-6-8/h2-6,10-12H,7H2,1H3","RTWLPLNTEKRYNY-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","basic",7.0
"16260","O=C([O-])CCCCCCCC1(=NC(=CC=C1)C)","CC1C=CC=C(CCCCCCC=C(O)O)N=1","InChI=1S/C14H21NO2/c1-12-8-7-10-13(15-12)9-5-3-2-4-6-11-14(16)17/h7-8,10-11,16-17H,2-6,9H2,1H3","PXAYUJFOIUUUHA-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","basic",7.0
"15482","O=C1(N=C(N)C=CN1C3(OC(C(OC2(OC(C(N(C)C)C(C2O)O)C))CC3)C))","CN(C)C1C(O)C(O)C(OC1C)OC1CCC(OC1C)N1C=CC(N)=NC1=O","InChI=1S/C18H30N4O6/c1-9-11(5-6-13(26-9)22-8-7-12(19)20-18(22)25)28-17-16(24)15(23)14(21(3)4)10(2)27-17/h7-11,13-17,23-24H,5-6H2,1-4H3,(H2,19,20,25)","XWEBNXCXASNJFB-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","basic",7.0
"11883","ClCCN(C(C)C)CCCl","CC(C)N(CCCl)CCCl","InChI=1S/C7H15Cl2N/c1-7(2)10(5-3-8)6-4-9/h7H,3-6H2,1-2H3","WAEDMQMDOHQPFL-UHFFFAOYSA-N","?","15",,"a/thermodynamic","?","basic",7.0
"11002","[S-]C1(=NC=NC=2(C1=NC=C(C)N=2))","CC1=CN=C2C(S)=NC=NC2=N1","InChI=1S/C7H6N4S/c1-4-2-8-5-6(11-4)9-3-10-7(5)12/h2-3H,1H3,(H,9,10,11,12)","FDNHUCFLWBYMRG-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",7.02
"11054","N1(=CC(=CC=C1)C2(N(CC=C2)C))","CN1CC=CC1C1C=NC=CC=1","InChI=1S/C10H12N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2-6,8,10H,7H2,1H3","DGSQJGQNPIUNTK-UHFFFAOYSA-N","?","24",,"b/apparent","?","basic",7.04
"17428","N(CC#C)(C)C","CN(C)CC#C","InChI=1S/C5H9N/c1-4-5-6(2)3/h1H,5H2,2-3H3","ILBIXZPOMJFOJP-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",7.05
"15795","O=[N+]([O-])C=2(C=1(C(=NC=CC=1NCCCO)C=CC=2))","[O-][N+](=O)C1=CC=CC2=NC=CC(NCCCO)=C21","InChI=1S/C12H13N3O3/c16-8-2-6-13-10-5-7-14-9-3-1-4-11(12(9)10)15(17)18/h1,3-5,7,16H,2,6,8H2,(H,13,14)","SDKLIPKUBQAFDK-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",7.06
"15281","O2(C3(NCC1(=CC=CC=C1))(C7(C5(CC6(C7(C2C4(C6(C5(C34)))))))))","C(NC12OC3C4C1C1CC4C4C3C2C14)C1C=CC=CC=1","InChI=1S/C18H19NO/c1-2-4-8(5-3-1)7-19-18-15-10-6-9-11-12(10)16(18)14(11)17(20-18)13(9)15/h1-5,9-17,19H,6-7H2","AVESFRBKERIICX-UHFFFAOYSA-N","?","25",,"a2/apparent","?","basic",7.07
"10489","O(C(=N)CCC)CC","CCOC(=N)CCC","InChI=1S/C6H13NO/c1-3-5-6(7)8-4-2/h7H,3-5H2,1-2H3","JEZVIUQRUWOXRY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.08
"17547","FC(F)CN","NCC(F)F","InChI=1S/C2H5F2N/c3-2(4)1-5/h2H,1,5H2","OVRWUZYZECPJOB-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",7.09
"11568","O=C(N1(CCN(C)CC1))C","CN1CCN(CC1)C(=C)O","InChI=1S/C7H14N2O/c1-7(10)9-5-3-8(2)4-6-9/h10H,1,3-6H2,2H3","OGIGQPPPJPBSDJ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","N-H","basic",7.1
"15924","O4(CCN(C=1(C=3(C(N=C2(C=1CCC2))=CC=C(C=3)OCC)))CC4)","CCOC1=CC=C2N=C3CCCC3=C(C2=C1)N1CCOCC1","InChI=1S/C18H22N2O2/c1-2-22-13-6-7-17-15(12-13)18(20-8-10-21-11-9-20)14-4-3-5-16(14)19-17/h6-7,12H,2-5,8-11H2,1H3","SRWXFXBWFXBPTI-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","basic",7.11
"17538","OCCNN","NNCCO","InChI=1S/C2H8N2O/c3-4-1-2-5/h4-5H,1-3H2","GBHCABUWWQUMAJ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.12
"10094","N1(=C(NC)C=CC=C1)","CNC1C=CC=CN=1","InChI=1S/C6H8N2/c1-7-6-4-2-3-5-8-6/h2-5H,1H3,(H,7,8)","SVEUVITYHIHZQE-UHFFFAOYSA-N","?","20","spectrophotometric","a1/thermodynamic","?","basic",7.13
"12894","N1(=CN(CCCC)C=C1)","CCCCN1C=NC=C1","InChI=1S/C7H12N2/c1-2-3-5-9-6-4-8-7-9/h4,6-7H,2-3,5H2,1H3","MCMFEZDRQOJKMN-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",7.14
"16814","OC5(C(C)(C)C)(CC2(N(CC4(C1(=C(C=CC=C1)CCC=3(C4(=C2C=CC=3)))))CC5))","CC(C)(C)C1(O)CC2C3C=CC=C4CCC5C=CC=CC=5C(CN2CC1)C4=3","InChI=1S/C25H31NO/c1-24(2,3)25(27)13-14-26-16-21-19-9-5-4-7-17(19)11-12-18-8-6-10-20(23(18)21)22(26)15-25/h4-10,21-22,27H,11-16H2,1-3H3","ZZJYIKPMDIWRSN-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.15
"10136","[Br]C1(=C(N)C=CN=C1)","NC1C=CN=CC=1Br","InChI=1S/C5H5BrN2/c6-4-3-8-2-1-5(4)7/h1-3H,(H2,7,8)","DDQYSZWFFXOXER-UHFFFAOYSA-N","?","25","mean from 2","b1/apparent","?","basic",7.15
"15551","O=C([O-])C=1(OC=2(C=CC(=CC=2(C=1))CN3(C=NC=C3)))","OC(=O)C1=CC2C=C(CN3C=NC=C3)C=CC=2O1","InChI=1S/C13H10N2O3/c16-13(17)12-6-10-5-9(1-2-11(10)18-12)7-15-4-3-14-8-15/h1-6,8H,7H2,(H,16,17)","XVWMKFJWXSGCNR-UHFFFAOYSA-N","?","25",,"a1/apparent","NH","basic",7.17
"11171","O=C(OC)C1(=CN2(CCC1CC2))","COC(=O)C1=CN2CCC1CC2","InChI=1S/C9H13NO2/c1-12-9(11)8-6-10-4-2-7(8)3-5-10/h6-7H,2-5H2,1H3","SDEKJEJGZPSNFT-UHFFFAOYSA-N","?","25",,"a/apparent","?","basic",7.17
"15783","O=[N+]([O-])C=2(C=1(C(=NC=CC=1NCCCC)C=CC=2))","CCCCNC1C=CN=C2C=CC=C(C=12)[N+]([O-])=O","InChI=1S/C13H15N3O2/c1-2-3-8-14-11-7-9-15-10-5-4-6-12(13(10)11)16(17)18/h4-7,9H,2-3,8H2,1H3,(H,14,15)","SWYQAJPGNREQST-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",7.18
"13901","N2(=C(C1(=CC=CC=C1))CCC2)","C1CCN=C1C1C=CC=CC=1","InChI=1S/C10H11N/c1-2-5-9(6-3-1)10-7-4-8-11-10/h1-3,5-6H,4,7-8H2","PQZAWZGYOZRUFT-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",7.2
"15580","N=2(C1(=C(C=CC(=C1)N)NC=2CCC3(=CC=CC=C3)))","NC1=CC2N=C(CCC3C=CC=CC=3)NC=2C=C1","InChI=1S/C15H15N3/c16-12-7-8-13-14(10-12)18-15(17-13)9-6-11-4-2-1-3-5-11/h1-5,7-8,10H,6,9,16H2,(H,17,18)","DSEGXNNENRPZAP-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",7.2
"14767","[Br-].O=C(N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)C(NC(=O)C(NC(=O)CCCCC[N+](C)(C)C)CC=1(N=CNC=1))C","CC(=NC(O)=C(CC1=CNC=N1)N=C(O)CCCCC[N+](C)(C)C)C(O)N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC","InChI=1S/C50H96N6O3/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-35-39-55(40-36-32-30-28-26-24-22-20-18-16-14-12-10-8-2)50(59)45(3)53-49(58)47(42-46-43-51-44-52-46)54-48(57)38-34-33-37-41-56(4,5)6/h43-44,50,59H,7-42H2,1-6H3,(H2-,51,52,54,57,58)/p+1","KLFSYGQZMOCRDY-UHFFFAOYSA-O","[Br-]","15",,"a1/apparent","NH","basic",7.2
"14871","OC1(=C(O)C=C(C[NH+](C)C)C=C1CN(C)C)","CN(C)CC1C=C(CN(C)C)C=C(O)C=1O","InChI=1S/C12H20N2O2/c1-13(2)7-9-5-10(8-14(3)4)12(16)11(15)6-9/h5-6,15-16H,7-8H2,1-4H3","GRBCQHDFWCSCPX-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.22
"16060","O1(C(=NC2(=C1C=CC=C2))C3(=CN4(CCC3CC4)))","C1CN2CCC1C(=C2)C1=NC2C=CC=CC=2O1","InChI=1S/C14H14N2O/c1-2-4-13-12(3-1)15-14(17-13)11-9-16-7-5-10(11)6-8-16/h1-4,9-10H,5-8H2","LCJWZLPNZLCYKB-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.23
"11501","N(N)CCC1(=CC=CC=C1)","NNCCC1C=CC=CC=1","InChI=1S/C8H12N2/c9-10-7-6-8-4-2-1-3-5-8/h1-5,10H,6-7,9H2","RMUCZJUITONUFY-UHFFFAOYSA-N","?","25","potentiometric","b1/apparent","?","basic",7.25
"16472","O=C(NC1(=C(C=CC=C1C)C))C2(N(CCCC2)CCCC)","CCCCN1CCCCC1/C(/O)=N\C1C(C)=CC=CC=1C","InChI=1S/C18H28N2O/c1-4-5-12-20-13-7-6-11-16(20)18(21)19-17-14(2)9-8-10-15(17)3/h8-10,16H,4-7,11-13H2,1-3H3,(H,19,21)","LEBVLXFERQHONN-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.27
"12264","O=[N+]([O-])C1(=CC(N=CN(C)C)=CC=C1)","CN(C)C=NC1C=C(C=CC=1)[N+]([O-])=O","InChI=1S/C9H11N3O2/c1-11(2)7-10-8-4-3-5-9(6-8)12(13)14/h3-7H,1-2H3","LQXZCPNRKDUVET-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","N=C-H","basic",7.29
"15586","O=[N+]([O-])C=3(C2(=C(N)C=1(C(=CC=CC=1)N=C2C=CC=3)))","NC1=C2C(=CC=CC2=NC2=CC=CC=C21)[N+]([O-])=O","InChI=1S/C13H9N3O2/c14-13-8-4-1-2-5-9(8)15-10-6-3-7-11(12(10)13)16(17)18/h1-7H,(H2,14,15)","IOQZSOCPFYNJIG-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",7.3
"14505","OCC1(=C(C(=NC(=C1)C)C)C)","CC1=C(CO)C=C(C)N=C1C","InChI=1S/C9H13NO/c1-6-4-9(5-11)7(2)8(3)10-6/h4,11H,5H2,1-3H3","GZSQYLBINRYIRI-UHFFFAOYSA-N","?",,,"a/apparent","NH+","basic",7.3
"11853","N(N(CC)CC)(CC)CC","CCN(CC)N(CC)CC","InChI=1S/C8H20N2/c1-5-9(6-2)10(7-3)8-4/h5-8H2,1-4H3","LFIAAOPREBAQSI-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.31
"10666","O=C(OC)CCCC=1(N=CNC=1)","COC(O)=CCCC1=CNC=N1","InChI=1S/C8H12N2O2/c1-12-8(11)4-2-3-7-5-9-6-10-7/h4-6,11H,2-3H2,1H3,(H,9,10)","GYBYKCVYVCVNCO-UHFFFAOYSA-N","?","26","mean from 2","a1/apparent","?","basic",7.33
"13023","N1(=C(C=C(C)C=C1C)C)","CC1C=C(C)C=C(C)N=1","InChI=1S/C8H11N/c1-6-4-7(2)9-8(3)5-6/h4-5H,1-3H3","BWZVCCNYKMEVEX-UHFFFAOYSA-N","?","24","mean from 7","a1/apparent","?","basic",7.35
"13179","[O-]C1(=[N+](C(N)=CC=N1)C)","C[N+]1=C(N)C=CN=C1O","InChI=1S/C5H7N3O/c1-8-4(6)2-3-7-5(8)9/h2-3H,1H3,(H2,6,7,9)/p+1","UPHQQDZIRIHPHU-UHFFFAOYSA-O","?",,"spectrophotometric","a1/apparent","?","basic",7.38
"12556","ClC1(=CC(=NC=C1)C2(=NC=CC(=C2)N))","NC1=CC(=NC=C1)C1C=C(Cl)C=CN=1","InChI=1S/C10H8ClN3/c11-7-1-3-13-9(5-7)10-6-8(12)2-4-14-10/h1-6H,(H2,12,14)","GGVSHZOGZWNPFF-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","=NH(+)-","basic",7.4
"15088","S(=O)(=O)(N1(CCNCC1))C2(=CC=C(C)C=C2)","CC1=CC=C(C=C1)S(=O)(=O)N1CCNCC1","InChI=1S/C11H16N2O2S/c1-10-2-4-11(5-3-10)16(14,15)13-8-6-12-7-9-13/h2-5,12H,6-9H2,1H3","VHFDYFUMWJSVCA-UHFFFAOYSA-N","?","20","mean from 2","a/apparent","?","basic",7.41
"15880","N(CC1(=CC=CC=C1))(CC2(=CC=CC=C2))CC3(=CC=CC=C3)","C(C1C=CC=CC=1)N(CC1C=CC=CC=1)CC1C=CC=CC=1","InChI=1S/C21H21N/c1-4-10-19(11-5-1)16-22(17-20-12-6-2-7-13-20)18-21-14-8-3-9-15-21/h1-15H,16-18H2","MXHTZQSKTCCMFG-UHFFFAOYSA-N","?","25","mean from 2","b1/apparent","?","basic",7.44
"16310","ClC=2(N(C1(=NC=3(C=CC=CC=3(C1=C(C=2)CC))))C)","CCC1C=C(Cl)N(C)C2=NC3C=CC=CC=3C2=1","InChI=1S/C14H13ClN2/c1-3-9-8-12(15)17(2)14-13(9)10-6-4-5-7-11(10)16-14/h4-8H,3H2,1-2H3","ZLCGRPGKMKWXAF-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","N-H(1+)","basic",7.46
"10100","N1(=C(N)C=C(C)C=C1)","CC1=CC(N)=NC=C1","InChI=1S/C6H8N2/c1-5-2-3-8-6(7)4-5/h2-4H,1H3,(H2,7,8)","ORLGLBZRQYOWNA-UHFFFAOYSA-N","?","29","mean from 3","a1/apparent","?","basic",7.48
"14904","OC(CN(CC1(=CC=CC=C1))CC(O)C)C","CC(O)CN(CC1C=CC=CC=1)CC(C)O","InChI=1S/C13H21NO2/c1-11(15)8-14(9-12(2)16)10-13-6-4-3-5-7-13/h3-7,11-12,15-16H,8-10H2,1-2H3","NPMGKAJEKWZCIO-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",7.5
"16673","OC(CN(CC(O)CC)CCCCCCCC)CC","CCCCCCCCN(CC(O)CC)CC(O)CC","InChI=1S/C16H35NO2/c1-4-7-8-9-10-11-12-17(13-15(18)5-2)14-16(19)6-3/h15-16,18-19H,4-14H2,1-3H3","UNSHGPXUKXAIDF-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",7.5
"14144","O=C(N=C(N(C)C)N(C)C)C","CN(C)C(=NC(=C)O)N(C)C","InChI=1S/C7H15N3O/c1-6(11)8-7(9(2)3)10(4)5/h11H,1H2,2-5H3","VTRQCAKXYQQXCJ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.5
"15882","S3(C(C(C=1(SC=CC=1))=CC(N2(CCCCCCC2))C)=CC=C3)","CC(C=C(C1=CC=CS1)C1=CC=CS1)N1CCCCCCC1","InChI=1S/C19H25NS2/c1-16(20-11-5-3-2-4-6-12-20)15-17(18-9-7-13-21-18)19-10-8-14-22-19/h7-10,13-16H,2-6,11-12H2,1H3","OUEGCNSDICIEMB-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","NH+","basic",7.52
"17827","O=C1(NOCC1N)","N=C1CONC1O","InChI=1S/C3H6N2O2/c4-2-1-7-5-3(2)6/h3-6H,1H2","IBUUJOOHXCRINS-UHFFFAOYSA-N","?","25",,"a2/apparent","?","basic",7.53
"17133","O=C(N)C(N)CC=2(C1(=C(C=CC=C1)NC=2))","NC(O)C(=N)CC1=CNC2=CC=CC=C21","InChI=1S/C11H13N3O/c12-9(11(13)15)5-7-6-14-10-4-2-1-3-8(7)10/h1-4,6,11-12,14-15H,5,13H2","NJPUAVLHKKBYMY-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",7.55
"17438","[Br]CCN(C)C","CN(C)CCBr","InChI=1S/C4H10BrN/c1-6(2)4-3-5/h3-4H2,1-2H3","LVCHXPHUKPLVRQ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",7.55
